trade_uid,motor_id,lado_norm,rotulo,ajuste_estrutura__mudanca_total_z,ajuste_estrutura__inicio_meio_z,ajuste_estrutura__meio_fim_z,ajuste_estrutura__volatilidade_z,ajuste_estrutura__nivel_final_z,ajuste_estrutura_compra__mudanca_total_z,ajuste_estrutura_compra__inicio_meio_z,ajuste_estrutura_compra__meio_fim_z,ajuste_estrutura_compra__volatilidade_z,ajuste_estrutura_compra__nivel_final_z,ajuste_estrutura_venda__mudanca_total_z,ajuste_estrutura_venda__inicio_meio_z,ajuste_estrutura_venda__meio_fim_z,ajuste_estrutura_venda__volatilidade_z,ajuste_estrutura_venda__nivel_final_z,confirmacoes_candidata__mudanca_total_z,confirmacoes_candidata__inicio_meio_z,confirmacoes_candidata__meio_fim_z,confirmacoes_candidata__volatilidade_z,confirmacoes_candidata__nivel_final_z,campanha_entradas__mudanca_total_z,campanha_entradas__inicio_meio_z,campanha_entradas__meio_fim_z,campanha_entradas__volatilidade_z,campanha_entradas__nivel_final_z,qtd_swings_confirmados__mudanca_total_z,qtd_swings_confirmados__inicio_meio_z,qtd_swings_confirmados__meio_fim_z,qtd_swings_confirmados__volatilidade_z,qtd_swings_confirmados__nivel_final_z,cluster
motor_c7_dna_fluxo_v5_2::20260723011423.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.9860132971832694,0.0,0.9860132971832694,0.0,0.0,0.9860132971832694,0.0,0.9860132971832694,0.0,0.0,-1.242625304369271,-1.242625304369271,0.0,0.0,0.0,-1.242625304369271,-1.242625304369271,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723012133.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,2.009592381171251,2.009592381171251,0.0,0.0,0.0,1.9847011581059515,1.9847011581059515,0.0,0.0,0.0,-2.009592381171251,-2.009592381171251,0.0,0.0,0.0,-2.009592381171251,-2.009592381171251,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723013616.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.8431134493457441,0.0,0.8431134493457441,0.0,0.0,-1.9720265943665387,-0.9860132971832694,-0.9860132971832694,0.0,-1.9720265943665387,2.023472278429786,1.1803588290840417,0.8431134493457441,0.0,1.686226898691488,-1.0047961905856255,0.0,-1.0047961905856255,0.0,0.0,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723014614.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,1.9522067285795095,1.9522067285795095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723014925.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723020312.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-1.686226898691488,-1.1803588290840417,-0.5058680696074465,0.0,-1.686226898691488,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,0.0,0.0,0.0,0.0,0.0,1.4354811251305468,0.0,1.4354811251305468,0.0,1.4354811251305468,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723022129.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723022529.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,-1.0047961905856255,1.0047961905856255,-2.009592381171251,0.0,-2.009592381171251,0.547201660994077,1.276803875652846,-0.7296022146587693,0.0,-0.7296022146587693,-1.2426253043692712,-1.2426253043692712,0.0,0.0,0.0,-1.242625304369271,-1.242625304369271,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723022804.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.8012336167697753,0.4006168083848876,0.4006168083848876,0.0,0.0,2.0816659994661326,1.0408329997330663,1.0408329997330663,0.0,0.0,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723023902.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,-1.242625304369271,-1.242625304369271,0.0,0.0,0.0,1.1456439237389602,1.1456439237389602,0.0,0.0,0.0,-1.242625304369271,-1.242625304369271,0.0,0.0,0.0,1.850381864231884,1.850381864231884,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723024837.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723025538.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,2.1109792565893826,-0.2638724070736728,2.374851663663056,0.0,2.374851663663056,2.2912878474779204,0.0,2.2912878474779204,0.0,2.2912878474779204,-1.242625304369271,-1.242625304369271,0.0,0.0,0.0,-0.9860132971832692,0.9860132971832692,-1.9720265943665385,0.0,-1.9720265943665385,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723031330.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,1.1059842561008837,-1.1059842561008837,0.0,0.0,-1.686226898691488,-2.023472278429786,0.3372453797382976,0.0,0.0,1.9287074616560445,2.3144489539872533,-0.3857414923312088,0.0,0.0,0.0,-1.143543749793731,1.143543749793731,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723032521.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-1.686226898691488,-0.5058680696074465,-1.1803588290840417,0.0,-1.686226898691488,0.9860132971832694,0.0,0.9860132971832694,0.0,0.0,0.0,1.242625304369271,-1.242625304369271,0.0,0.0,1.0047961905856255,0.0,1.0047961905856255,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723034642.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2.287087499587462,2.287087499587462,0.0,0.0,0.0,2.287087499587462,2.287087499587462,0.0,0.0,0.0,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723035246.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,2.287087499587462,2.287087499587462,0.0,0.0,0.0,,,,,,2.287087499587462,2.287087499587462,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723035624.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,-1.9436506316151,,,,,,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,-1.9436506316151,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723040151.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-0.6744907594765952,-1.5176042088223392,0.8431134493457441,0.0,0.0,,,,,,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723040644.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,2.394061331003803,2.128054516447825,0.2660068145559781,0.0,0.0,,,,,,0.0,-1.143543749793731,1.143543749793731,0.0,0.0,,,,,,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723041505.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,2.3607176581680838,0.3372453797382976,2.023472278429786,0.0,1.686226898691488,0.0,0.4472135954999579,-0.4472135954999579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1291625896895083,2.1291625896895083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723042555.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,1.8548495885606369,-1.8548495885606369,0.0,-0.6744907594765952,2.155036455559211,1.31696672284174,0.838069732717471,0.0,0.0,-2.155036455559211,-1.31696672284174,-0.838069732717471,0.0,0.0,0.0,1.1435437497937313,-1.1435437497937313,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723043250.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,0.0,2.3607176581680838,-2.3607176581680838,0.0,0.0,1.686226898691488,2.3607176581680838,-0.6744907594765952,0.0,0.0,-1.7164713310032238,-2.403059863404513,0.6865885324012895,0.0,0.6865885324012895,0.0,-1.9436506316151,1.9436506316151,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723044048.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723044910.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723050442.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,-2.287087499587462,0.0,-2.287087499587462,0.0,-2.287087499587462,-2.287087499587462,0.0,-2.287087499587462,0.0,-2.287087499587462,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,2.2870874995874626,0.0,2.2870874995874626,0.0,2.2870874995874626,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723050810.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,-2.3607176581680838,-0.3372453797382976,-2.023472278429786,0.0,-1.686226898691488,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,-1.9436506316151,2.2870874995874626,0.0,2.2870874995874626,0.0,2.2870874995874626,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723051734.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723052128.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723053029.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3.0352084176446783,1.1803588290840417,1.8548495885606369,0.0,0.6744907594765952,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723055302.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,-1.894582491012008,1.894582491012008,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,,,,,,2.287087499587462,2.287087499587462,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723060240.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,0.0,-1.686226898691488,1.686226898691488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9436506316151,-1.9436506316151,0.0,0.0,1.3489815189531904,1.011736139214893,0.3372453797382976,0.0,0.6744907594765952,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723062932.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,,,,,,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723065230.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.6744907594765952,2.3607176581680838,-1.686226898691488,0.0,0.0,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,1.6492422502470645,0.0,1.6492422502470645,0.0,1.6492422502470645,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723070349.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3.0352084176446783,0.3372453797382976,2.697963037906381,0.0,2.3607176581680838,-2.235062023496342,0.0,-2.235062023496342,0.0,-2.235062023496342,3.0352084176446783,0.3372453797382976,2.697963037906381,0.0,2.3607176581680838,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723071700.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.6744907594765952,-1.686226898691488,2.3607176581680838,0.0,0.6744907594765952,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,0.0,1.9436506316151,-1.9436506316151,0.0,0.0,0.0,1.7670452681218547,-1.7670452681218547,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723073039.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,-0.6744907594765952,-1.5176042088223392,0.8431134493457441,0.0,0.0,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723074406.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723080226.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723081517.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,2.1291625896895083,2.1291625896895083,0.0,0.0,0.0,2.1291625896895083,2.1291625896895083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1291625896895083,-2.1291625896895083,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723082040.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,0.0,1.8548495885606369,-1.8548495885606369,0.0,-0.6744907594765952,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,2.155036455559211,1.31696672284174,0.838069732717471,0.0,0.0,0.0,1.1435437497937313,-1.1435437497937313,0.0,0.0,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723082359.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723083725.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,-1.1059842561008837,1.1059842561008837,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9436506316151,0.97182531580755,0.97182531580755,0.0,1.9436506316151,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723084542.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,1.686226898691488,2.023472278429786,-0.3372453797382976,0.0,0.0,1.686226898691488,2.023472278429786,-0.3372453797382976,0.0,0.0,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723084644.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723085908.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,3.0352084176446783,0.3372453797382976,2.697963037906381,0.0,2.3607176581680838,3.0352084176446783,0.3372453797382976,2.697963037906381,0.0,2.3607176581680838,-2.1291625896895083,0.0,-2.1291625896895083,0.0,-2.1291625896895083,0.0,1.1435437497937313,-1.1435437497937313,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723090634.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-1.686226898691488,0.6744907594765952,-2.3607176581680838,0.0,-1.686226898691488,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,0.0,1.9436506316151,-1.9436506316151,0.0,-1.9436506316151,0.0,-1.9436506316151,1.9436506316151,0.0,1.9436506316151,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723091552.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,-0.5058680696074465,0.5058680696074465,0.0,0.0,2.3607176581680838,1.8548495885606369,0.5058680696074465,0.0,0.0,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,0.0,1.1435437497937313,-1.1435437497937313,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723091847.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,0.0,1.9436506316151,-1.9436506316151,0.0,0.0,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,0.0,1.7670452681218547,-1.7670452681218547,0.0,0.0,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723092321.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,-1.686226898691488,1.011736139214893,-2.697963037906381,0.0,-2.3607176581680838,-2.392468541884245,-1.913974833507396,-0.4784937083768489,0.0,0.0,2.3829391296863207,2.166308299714837,0.2166308299714837,0.0,0.0,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723093013.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-1.686226898691488,-0.5058680696074465,-1.1803588290840417,0.0,0.0,2.3607176581680838,1.8548495885606369,0.5058680696074465,0.0,0.0,-1.686226898691488,-1.1803588290840417,-0.5058680696074465,0.0,0.0,1.9436506316151,0.97182531580755,0.97182531580755,0.0,1.9436506316151,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723093436.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,2.394061331003803,2.128054516447825,0.2660068145559781,0.0,0.0,-2.155036455559211,-1.31696672284174,-0.838069732717471,0.0,0.0,2.155036455559211,1.31696672284174,0.838069732717471,0.0,0.0,0.0,1.1435437497937313,-1.1435437497937313,0.0,0.0,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723094907.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,-0.5058680696074465,0.5058680696074465,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,0.0,1.1435437497937313,-1.1435437497937313,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723095229.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-0.6744907594765952,-0.3372453797382976,-0.3372453797382976,0.0,0.0,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723095640.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-2.337581167421939,0.0,-2.337581167421939,0.0,-2.337581167421939,0.695828438043368,0.0,0.695828438043368,0.0,0.695828438043368,-0.695828438043368,0.0,-0.695828438043368,0.0,-0.695828438043368,2.3375811674219387,0.0,2.3375811674219387,0.0,2.3375811674219387,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723095856.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723100203.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,0.0,1.143543749793731,-1.143543749793731,0.0,0.0,,,,,,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723101201.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,2.0395588370252744,2.330924385171742,-0.2913655481464677,0.0,0.0,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723101441.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,1.9155879604970767,-1.9155879604970767,0.0,0.0,-2.3607176581680838,0.3372453797382976,-2.697963037906381,0.0,-2.3607176581680838,3.0352084176446783,0.3372453797382976,2.697963037906381,0.0,2.3607176581680838,0.0,1.1435437497937313,-1.1435437497937313,0.0,0.0,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723101810.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-1.686226898691488,0.0,-1.686226898691488,0.0,-1.686226898691488,0.6744907594765952,0.0,0.6744907594765952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6744907594765952,0.0,0.6744907594765952,0.0,0.6744907594765952,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723102149.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-2.3607176581680838,-1.1803588290840417,-1.1803588290840417,0.0,-0.6744907594765952,-2.3607176581680838,-1.1803588290840417,-1.1803588290840417,0.0,-0.6744907594765952,1.686226898691488,0.8431134493457441,0.8431134493457441,0.0,0.0,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,-1.9436506316151,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723102804.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-0.9927271762054324,-0.9927271762054324,0.0,0.0,0.0,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,0.0,1.9436506316151,-1.9436506316151,0.0,0.0,2.356060357495806,1.7670452681218545,0.5890150893739515,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723102929.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723103018.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,,,,,,,,,,,,,,,,-2.23606797749979,0.0,-2.23606797749979,0.0,-2.23606797749979,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723103244.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,-2.3607176581680838,-0.8431134493457441,-1.5176042088223392,0.0,-2.3607176581680838,0.0,0.0,0.0,0.0,0.0,2.009592381171251,1.0047961905856255,1.0047961905856255,0.0,2.009592381171251,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723103610.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,3.0352084176446783,2.697963037906381,0.3372453797382976,0.0,0.6744907594765952,0.0,-1.0645812948447542,1.0645812948447542,0.0,0.0,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,0.0,1.0645812948447542,-1.0645812948447542,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723103658.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,0.9486832980505138,0.9486832980505138,0.0,0.0,0.0,0.948683298050514,0.948683298050514,0.0,0.0,0.0,-0.9486832980505138,-0.9486832980505138,0.0,0.0,0.0,-0.9486832980505138,-0.9486832980505138,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723103834.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723104023.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723104159.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,-0.8630113851158663,0.246574681461676,-1.1095860665775423,0.0,0.0,,,,,,1.9720265943665387,1.9720265943665387,0.0,0.0,0.0,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723104817.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,-1.676139465434942,-0.5986212376553365,-1.0775182277796056,0.0,0.0,2.0395588370252744,2.330924385171742,-0.2913655481464677,0.0,0.0,-2.287087499587462,-2.287087499587462,0.0,0.0,0.0,-2.2870874995874626,-2.2870874995874626,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723104943.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723105400.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,-1.897366596101028,0.0,-1.897366596101028,0.0,-1.897366596101028,-1.897366596101028,0.0,-1.897366596101028,0.0,-1.897366596101028,1.8973665961010275,0.0,1.8973665961010275,0.0,1.8973665961010275,1.8973665961010275,0.0,1.8973665961010275,0.0,1.8973665961010275,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723105513.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723105715.000000::VENDA,motor_c7_dna_fluxo_v5_2,VENDA,GAIN,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,-1.9436506316151,-0.97182531580755,-0.97182531580755,0.0,0.0,2.287087499587462,0.0,2.287087499587462,0.0,2.287087499587462,2.1291625896895083,0.0,2.1291625896895083,0.0,2.1291625896895083,,,,,,,,,,,0
motor_c7_dna_fluxo_v5_2::20260723105905.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,GAIN,1.4354811251305468,1.4354811251305468,0.0,0.0,0.0,1.178030178747903,2.356060357495806,-1.178030178747903,0.0,-1.178030178747903,2.287087499587462,2.287087499587462,0.0,0.0,0.0,1.3489815189531904,1.011736139214893,0.3372453797382976,0.0,0.0,,,,,,,,,,,1
motor_c7_dna_fluxo_v5_2::20260723110044.000000::COMPRA,motor_c7_dna_fluxo_v5_2,COMPRA,STOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
