scenario_id;feature;feature_type;pattern;trades;wins;losses;win_rate_pct;net_mt5_points;average_mt5_points;profit_factor;baseline_win_rate_pct;baseline_average_mt5_points;lift_win_rate_pp;lift_average_mt5_points;pattern_score;pattern_rank
248;diferenca_score;numerica;(16.2, 31.4];61;16;38;26,229508196721312;17600,0;288,5245901639344;1,5789473684210527;18,892508143322477;3,9087947882736156;7,337000053398835;284,6157953756608;62,60091610274035;90
185;score_compra;numerica;(37.0, 51.0];60;17;32;28,333333333333332;16900,0;281,6666666666667;1,66015625;21,824104234527688;8,794788273615636;6,509229098805644;272,8718783930511;62,545199199145245;91
188;score_compra;numerica;(37.0, 51.0];60;17;32;28,333333333333332;16900,0;281,6666666666667;1,66015625;21,824104234527688;8,794788273615636;6,509229098805644;272,8718783930511;62,545199199145245;92
244;delta30;numerica;(-3.0, 9.0];59;15;35;25,423728813559322;17000,0;288,135593220339;1,6071428571428572;17,91530944625407;-1,710097719869707;7,508419367305251;289,84569094020867;62,467792629705855;93
247;delta30;numerica;(-3.0, 9.0];59;15;35;25,423728813559322;17000,0;288,135593220339;1,6071428571428572;17,91530944625407;0,6514657980456026;7,508419367305251;287,4841274222934;62,45147850456854;94
245;compra10;numerica;(7.0, 15.0];60;16;39;26,666666666666668;16800,0;280,0;1,5384615384615385;18,892508143322477;1,5472312703583062;7,774158523344191;278,4527687296417;62,3985336194627;95
248;compra10;numerica;(7.0, 15.0];60;16;39;26,666666666666668;16800,0;280,0;1,5384615384615385;18,892508143322477;3,9087947882736156;7,774158523344191;276,0912052117264;62,38211670525553;96
244;ultimo_fundo;numerica;(29085.7, 29168.85];61;15;35;24,59016393442623;17000,0;278,6885245901639;1,6071428571428572;17,91530944625407;-1,710097719869707;6,6748544881721585;280,3986223100336;62,36729002575886;97
244;ultimo_topo;numerica;(29092.05, 29172.95];61;15;35;24,59016393442623;17000,0;278,6885245901639;1,6071428571428572;17,91530944625407;-1,710097719869707;6,6748544881721585;280,3986223100336;62,36729002575886;98
184;compra30;numerica;(28.0, 43.4];59;17;33;28,8135593220339;16100,0;272,8813559322034;1,6098484848484849;20,846905537459286;13,029315960912053;7,966653784574614;259,85203997129133;62,352007108691744;99
187;compra30;numerica;(28.0, 43.4];59;17;33;28,8135593220339;16100,0;272,8813559322034;1,6098484848484849;20,846905537459286;13,029315960912053;7,966653784574614;259,85203997129133;62,352007108691744;100
247;ultimo_fundo;numerica;(29085.7, 29168.85];61;15;35;24,59016393442623;17000,0;278,6885245901639;1,6071428571428572;17,91530944625407;0,6514657980456026;6,6748544881721585;278,03705879211833;62,35089043440511;101
247;ultimo_topo;numerica;(29092.05, 29172.95];61;15;35;24,59016393442623;17000,0;278,6885245901639;1,6071428571428572;17,91530944625407;0,6514657980456026;6,6748544881721585;278,03705879211833;62,35089043440511;102
191;fundo_30s;numerica;(29081.65, 29165.2];61;20;41;32,78688524590164;17200,0;281,9672131147541;1,524390243902439;25,0814332247557;27,68729641693811;7,705452021145938;254,27991669781596;62,168977981029336;103
191;swing_mais_recente_preco;numerica;(29089.35, 29169.6];61;20;41;32,78688524590164;17200,0;281,9672131147541;1,524390243902439;25,0814332247557;27,68729641693811;7,705452021145938;254,27991669781596;62,168977981029336;104
191;diferenca_score;numerica;(16.2, 31.4];61;20;41;32,78688524590164;17200,0;281,9672131147541;1,524390243902439;25,0814332247557;27,68729641693811;7,705452021145938;254,27991669781596;62,168977981029336;105
192;fundo_30s;numerica;(29081.65, 29165.2];61;20;41;32,78688524590164;17200,0;281,9672131147541;1,524390243902439;25,0814332247557;27,68729641693811;7,705452021145938;254,27991669781596;62,168977981029336;106
192;swing_mais_recente_preco;numerica;(29089.35, 29169.6];61;20;41;32,78688524590164;17200,0;281,9672131147541;1,524390243902439;25,0814332247557;27,68729641693811;7,705452021145938;254,27991669781596;62,168977981029336;107
192;diferenca_score;numerica;(16.2, 31.4];61;20;41;32,78688524590164;17200,0;281,9672131147541;1,524390243902439;25,0814332247557;27,68729641693811;7,705452021145938;254,27991669781596;62,168977981029336;108
244;compra10;numerica;(7.0, 15.0];60;15;36;25,0;16200,0;270,0;1,5625;17,91530944625407;-1,710097719869707;7,084690553745929;271,7100977198697;62,11376540938569;109
247;compra10;numerica;(7.0, 15.0];60;15;36;25,0;16200,0;270,0;1,5625;17,91530944625407;0,6514657980456026;7,084690553745929;269,3485342019544;62,09728922271188;110
185;nivel_invalidation;numerica;(28860.3, 28958.05];61;18;37;29,508196721311474;15400,0;252,45901639344262;1,5202702702702702;21,824104234527688;8,794788273615636;7,684092486783786;243,664228119827;61,816932487136064;111
188;nivel_invalidation;numerica;(28860.3, 28958.05];61;18;37;29,508196721311474;15400,0;252,45901639344262;1,5202702702702702;21,824104234527688;8,794788273615636;7,684092486783786;243,664228119827;61,816932487136064;112
184;score_compra_base;numerica;(20.0, 33.0];58;17;34;29,310344827586203;15300,0;263,7931034482759;1,5625;20,846905537459286;13,029315960912053;8,463439290126917;250,76378748736383;61,77255321430037;113
187;score_compra_base;numerica;(20.0, 33.0];58;17;34;29,310344827586203;15300,0;263,7931034482759;1,5625;20,846905537459286;13,029315960912053;8,463439290126917;250,76378748736383;61,77255321430037;114
184;venda10;numerica;(-0.001, 6.0];63;18;37;28,57142857142857;15400,0;244,44444444444446;1,5202702702702702;20,846905537459286;13,029315960912053;7,724523033969284;231,4151284835324;61,74754899616707;115
187;venda10;numerica;(-0.001, 6.0];63;18;37;28,57142857142857;15400,0;244,44444444444446;1,5202702702702702;20,846905537459286;13,029315960912053;7,724523033969284;231,4151284835324;61,74754899616707;116
184;nivel_invalidation;numerica;(28860.3, 28958.05];61;17;34;27,86885245901639;15300,0;250,81967213114754;1,5625;20,846905537459286;13,029315960912053;7,021946921557106;237,7903561702355;61,72499382994735;117
187;nivel_invalidation;numerica;(28860.3, 28958.05];61;17;34;27,86885245901639;15300,0;250,81967213114754;1,5625;20,846905537459286;13,029315960912053;7,021946921557106;237,7903561702355;61,72499382994735;118
244;fundo_anterior;numerica;(29083.05, 29167.75];62;15;36;24,193548387096776;16200,0;261,2903225806452;1,5625;17,91530944625407;-1,710097719869707;6,278238940842705;263,00042030051486;61,69156019403813;119
244;topo_anterior;numerica;(29088.75, 29171.25];62;15;36;24,193548387096776;16200,0;261,2903225806452;1,5625;17,91530944625407;-1,710097719869707;6,278238940842705;263,00042030051486;61,69156019403813;120
245;estado_delta_segundos;numerica;(0.041, 0.518];62;15;35;24,193548387096776;17000,0;274,19354838709677;1,6071428571428572;18,892508143322477;1,5472312703583062;5,301040243774299;272,6463171167385;61,68472644966302;121
247;fundo_anterior;numerica;(29083.05, 29167.75];62;15;36;24,193548387096776;16200,0;261,2903225806452;1,5625;17,91530944625407;0,6514657980456026;6,278238940842705;260,6388567825996;61,67500919972592;122
247;topo_anterior;numerica;(29088.75, 29171.25];62;15;36;24,193548387096776;16200,0;261,2903225806452;1,5625;17,91530944625407;0,6514657980456026;6,278238940842705;260,6388567825996;61,67500919972592;123
248;estado_delta_segundos;numerica;(0.041, 0.518];62;15;35;24,193548387096776;17000,0;274,19354838709677;1,6071428571428572;18,892508143322477;3,9087947882736156;5,301040243774299;270,28475359882316;61,66825842257993;124
244;estado_delta_segundos;numerica;(0.041, 0.518];62;14;32;22,58064516129032;16400,0;264,51612903225805;1,640625;17,91530944625407;-1,710097719869707;4,6653357150362496;266,22622675212773;61,46125241035098;125
244;diferenca_score;numerica;(16.2, 31.4];61;15;37;24,59016393442623;15400,0;252,45901639344262;1,5202702702702702;17,91530944625407;-1,710097719869707;6,6748544881721585;254,16911411331233;61,44629574886848;126
247;estado_delta_segundos;numerica;(0.041, 0.518];62;14;32;22,58064516129032;16400,0;264,51612903225805;1,640625;17,91530944625407;0,6514657980456026;4,6653357150362496;263,86466323421246;61,44472888951168;127
247;diferenca_score;numerica;(16.2, 31.4];61;15;37;24,59016393442623;15400,0;252,45901639344262;1,5202702702702702;17,91530944625407;0,6514657980456026;6,6748544881721585;251,80755059539703;61,429670962203;128
244;score_venda;numerica;(14.0, 27.0];60;14;33;23,333333333333332;15600,0;260,0;1,5909090909090908;17,91530944625407;-1,710097719869707;5,418023887079261;261,7100977198697;61,37621022588955;129
185;saldo30;numerica;(-4.0, 8.0];61;18;38;29,508196721311474;14600,0;239,34426229508196;1,480263157894737;21,824104234527688;8,794788273615636;7,684092486783786;230,54947402146632;61,374044546026575;130
188;saldo30;numerica;(-4.0, 8.0];61;18;38;29,508196721311474;14600,0;239,34426229508196;1,480263157894737;21,824104234527688;8,794788273615636;7,684092486783786;230,54947402146632;61,374044546026575;131
184;desloc15;numerica;(-3.7, -0.25];69;19;39;27,536231884057973;16300,0;236,231884057971;1,5224358974358974;20,846905537459286;13,029315960912053;6,689326346598687;223,20256809705896;61,36857572853967;132
187;desloc15;numerica;(-3.7, -0.25];69;19;39;27,536231884057973;16300,0;236,231884057971;1,5224358974358974;20,846905537459286;13,029315960912053;6,689326346598687;223,20256809705896;61,36857572853967;133
247;score_venda;numerica;(14.0, 27.0];60;14;33;23,333333333333332;15600,0;260,0;1,5909090909090908;17,91530944625407;0,6514657980456026;5,418023887079261;259,3485342019544;61,35964831955816;134
184;fundo_30s;numerica;(28857.2, 28951.2];61;17;35;27,86885245901639;14500,0;237,70491803278688;1,5178571428571428;20,846905537459286;13,029315960912053;7,021946921557106;224,67560207187483;61,25391211860453;135
187;fundo_30s;numerica;(28857.2, 28951.2];61;17;35;27,86885245901639;14500,0;237,70491803278688;1,5178571428571428;20,846905537459286;13,029315960912053;7,021946921557106;224,67560207187483;61,25391211860453;136
245;score_venda;numerica;(14.0, 27.0];60;15;37;25,0;15400,0;256,6666666666667;1,5202702702702702;18,892508143322477;1,5472312703583062;6,107491856677523;255,11943539630838;61,196416296264566;137
248;score_venda;numerica;(14.0, 27.0];60;15;37;25,0;15400,0;256,6666666666667;1,5202702702702702;18,892508143322477;3,9087947882736156;6,107491856677523;252,75787187839308;61,17979934941088;138
245;nivel_invalidation;numerica;(29087.3, 29172.85];61;15;37;24,59016393442623;15400,0;252,45901639344262;1,5202702702702702;18,892508143322477;1,5472312703583062;5,697655791103752;250,91178512308431;60,97874395826921;139
191;compra30;numerica;(28.0, 43.4];59;19;40;32,20338983050847;15500,0;262,7118644067797;1,484375;25,0814332247557;27,68729641693811;7,1219566057527715;235,02456798984156;60,9748484652967;140
192;compra30;numerica;(28.0, 43.4];59;19;40;32,20338983050847;15500,0;262,7118644067797;1,484375;25,0814332247557;27,68729641693811;7,1219566057527715;235,02456798984156;60,9748484652967;141
248;nivel_invalidation;numerica;(29087.3, 29172.85];61;15;37;24,59016393442623;15400,0;252,45901639344262;1,5202702702702702;18,892508143322477;3,9087947882736156;5,697655791103752;248,550221605169;60,96209248602067;142
185;score_compra_base;numerica;(20.0, 33.0];58;17;35;29,310344827586203;14500,0;250,0;1,5178571428571428;21,824104234527688;8,794788273615636;7,486240593058515;241,20521172638436;60,908817070352015;143
188;score_compra_base;numerica;(20.0, 33.0];58;17;35;29,310344827586203;14500,0;250,0;1,5178571428571428;21,824104234527688;8,794788273615636;7,486240593058515;241,20521172638436;60,908817070352015;144
184;rompimento_venda;numerica;(-3.5, -1.25];63;17;35;26,984126984126984;14500,0;230,15873015873015;1,5178571428571428;20,846905537459286;13,029315960912053;6,137221446667699;217,1294141978181;60,80229472051427;145
187;rompimento_venda;numerica;(-3.5, -1.25];63;17;35;26,984126984126984;14500,0;230,15873015873015;1,5178571428571428;20,846905537459286;13,029315960912053;6,137221446667699;217,1294141978181;60,80229472051427;146
245;score_venda;numerica;(42.2, 65.0];62;16;42;25,806451612903224;14400,0;232,25806451612902;1,4285714285714286;18,892508143322477;1,5472312703583062;6,913943469580747;230,71083324577071;60,699437288884745;147
248;score_venda;numerica;(42.2, 65.0];62;16;42;25,806451612903224;14400,0;232,25806451612902;1,4285714285714286;18,892508143322477;3,9087947882736156;6,913943469580747;228,34926972785541;60,68262687289001;148
185;compra30;numerica;(28.0, 43.4];59;17;36;28,8135593220339;13700,0;232,20338983050848;1,4756944444444444;21,824104234527688;8,794788273615636;6,989455087506212;223,40860155689285;60,533217275531044;149
188;compra30;numerica;(28.0, 43.4];59;17;36;28,8135593220339;13700,0;232,20338983050848;1,4756944444444444;21,824104234527688;8,794788273615636;6,989455087506212;223,40860155689285;60,533217275531044;150
185;venda10;numerica;(-0.001, 6.0];63;18;39;28,57142857142857;13800,0;219,04761904761904;1,4423076923076923;21,824104234527688;8,794788273615636;6,747324336900881;210,2528307740034;60,478142417965245;151
185;rompimento_venda;numerica;(-3.5, -1.25];63;18;39;28,57142857142857;13800,0;219,04761904761904;1,4423076923076923;21,824104234527688;8,794788273615636;6,747324336900881;210,2528307740034;60,478142417965245;152
